rank,smiles,prob_active,deepentxai_score,prediction,observed
783,CC[C@H](C)[C@H](NC(=O)[C@H](CS)NC(=O)[C@@H](N)[C@@H](C)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCC(=O)N[C@@H](CO)C(=O)O,0.8667,79.73,Active,Active
784,O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2ccc(OC[C@H](O)CO)cc21,0.8667,79.73,Active,Active
785,C[N+](C)(CC[C@H](N)C(=O)NCc1ccccc1)C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.8667,79.73,Active,Active
786,N#C/C=C/C1=C(C(=O)O)N2C(=O)/C(=C/c3ccccn3)C2S(=O)(=O)C1,0.8667,79.73,Active,Active
787,O=C1COc2ccc(N3C(=O)O[C@H]4C[C@@H](NCCCn5c(=O)cnc6ccc(F)cc65)CC[C@@H]43)nc2N1,0.8667,79.73,Active,Active
788,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4nsc(NCCN5CCOCC5)c4Cl)cn3C)cn2C)cc1C(=O)NCCN1CCOCC1,0.8667,79.73,Active,Active
789,O=c1[nH]c(=O)n([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)cc1C1CCC(CO)S1,0.8667,79.73,Active,Active
790,O[C@@H]1[C@H](O)[C@H](Cc2ccccc2)NC[C@H]1O,0.8667,79.73,Active,Active
791,CC1CC1n1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)cc21,0.8667,79.73,Active,Active
792,CNC(=O)c1noc2c(Cl)c3c(nc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,0.8667,79.73,Active,Active
793,CC[C@H](C)[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)C(C)C)[C@@H](C)O,0.8667,79.73,Active,Active
794,Cc1nc(C2CCC3(CC2)CC3)ncc1C(=O)N[C@@H](CCN)C(=O)N(C)[C@@H]1C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)NCC#N)Cc2ccc(OCCN)c(c2)-c2cc1ccc2OCCN,0.8667,79.73,Active,Active
795,CC(=O)N[C@@H]1[C@@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]2O)[C@@H](CO)O[C@H]1O,0.8667,79.73,Active,Active
796,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc(-c4cc(N)n(C)n4)c3)CS[C@H]12)c1csc(N)n1,0.8667,79.73,Active,Active
797,NC(=O)/C=C/C1=C(C(=O)O)N2C(=O)/C(=C/c3ccccn3)C2S(=O)(=O)C1,0.8667,79.73,Active,Active
798,CN(C(=O)CC[C@@H](C1CCCCC1)N1Cc2cc(Oc3ccccc3)ccc2N=C1N)C1CCCCC1,0.8667,79.73,Active,Active
799,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(c3cn4cnc(C(=O)c5ccncc5)c4s3)[C@H](C)[C@H]12,0.8667,79.73,Active,Active
800,OC[C@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](CO)O[C@@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](O)O[C@@H]3CO)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,0.8667,79.73,Active,Active
801,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc(-c4cc(N)[nH]n4)c3)CS[C@H]12)c1csc(N)n1,0.8667,79.73,Active,Active
802,COc1c(N2CCN(CC#N)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.8667,79.73,Active,Active
803,Cc1c(F)c(N2CC[C@H](N)C2)nc2c1c(=O)c(C(=O)O)cn2-c1ccc(F)cc1,0.8667,79.73,Active,Active
804,O=C(NC1CCCNCC1)[C@@H]1CCC2CN1C(=O)N2OS(=O)(=O)O,0.8667,79.73,Active,Active
805,Nc1nc2ccc(C[C@@H](C(=O)O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1,0.8667,79.73,Active,Active
806,Nc1nc2ccc(C[C@H](C(=O)O)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cc2c(=O)[nH]1,0.8667,79.73,Active,Active
807,COc1c(-c2cc3n(c2)CCN[C@H]3C)c(F)cc2c1N(C1CC1)CC(C(=O)O)C2=O,0.8667,79.73,Active,Active
808,Cc1c(N2CC(N)C2)c(F)cc2c(=O)c(C(=O)O)cn(-c3nc(N)c(F)cc3F)c12,0.8667,79.73,Active,Active
809,O=C(O)/C=C/C1=C(C(=O)O)N2C(=O)/C(=C/c3ccccn3)C2S(=O)(=O)C1,0.8667,79.73,Active,Active
810,O=C(N[C@@H]1CCCNCC1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,0.8636,79.3,Active,Active
811,Cc1cn([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)nc1N,0.8636,79.3,Active,Inactive
812,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.8636,79.3,Active,Active
813,CC(C)C(=O)c1c2c(c(OCc3c(F)c(F)c(F)c(F)c3F)c3c1OC1=C(C(=O)C(C)(C)C(=O)C1(C)C)[C@@H]3C(C)C)[C@H](C(C)C)C1=C(O2)C(C)(C)C(=O)C(C)(C)C1=O,0.8636,79.3,Active,Active
814,CCOC(=O)C(C#N)c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,0.8636,79.3,Active,Active
815,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CO)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)O,0.8583,78.53,Active,Active
816,O=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,0.8583,78.53,Active,Active
817,O=C(O)c1cn(C2CC2)c2c(F)c(N3CCN(O)CC3)c(F)cc2c1=O,0.8583,78.53,Active,Active
818,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCCN1C(=O)Nc1ccccc1,0.8583,78.53,Active,Active
819,C[C@@H](O)[C@H](NC1CCN(C)c2cc(C#Cc3ccccc3)ccc21)C(=O)NO,0.8583,78.53,Active,Active
820,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CN(c2cccc(C(F)(F)F)c2)C(=O)O1)S(=O)(=O)c1ccc2c(c1)OCO2,0.8583,78.53,Active,Active
821,CC(C)[C@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C,0.8583,78.53,Active,Active
822,C=CC(O)[C@H]1C(=O)N2C(C(=O)O)=C(SCc3ccccn3)[C@H](C)[C@H]12,0.8583,78.53,Active,Active
823,CC(C)C[C@H](NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](N)CO)[C@@H](C)O)[C@@H](C)O)C(=O)O,0.8583,78.53,Active,Active
824,COc1c(N2C[C@H]3CCCN(C(=O)c4ccc(Cl)cc4)[C@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.8583,78.53,Active,Active
825,OC1(C(F)(F)F)c2ccccc2-c2c(Cl)cc(-c3ccncc3)cc21,0.8583,78.53,Active,Active
826,O=C(O)C1=C(/C=C/c2ccccn2)CS(=O)(=O)[C@@H]2/C(=C\c3ccccn3)C(=O)N12,0.8583,78.53,Active,Active
827,CC[C@H](C)[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,0.8583,78.53,Active,Active
828,C[C@H]1NCCn2cc(-c3ccc4c(c3OC(F)F)N(C3CC3)CC(C(=O)O)C4=O)cc21,0.8583,78.53,Active,Active
829,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(c3cn4cnc(C(=O)c5cn(C)c6ccccc56)c4s3)[C@H](C)[C@H]12,0.8583,78.53,Active,Active
830,CNn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCSCC3)cc21,0.8583,78.53,Active,Active
831,CN(C)c1cc(NC(=O)CCC2CCCC2)c(O)c2c1CC1CC3[C@H](N(C)C)C(=O)C(C(N)=O)=C(O)[C@@]3(O)C(=O)C1=C2O,0.8583,78.53,Active,Inactive
832,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c(=O)n1,0.8583,78.53,Active,Active
833,C[C@@H]1NCCn2cc(-c3ccc4c(c3OC(F)F)N(C3CC3)CC(C(=O)O)C4=O)cc21,0.8583,78.53,Active,Active
834,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,0.8583,78.53,Active,Active
835,C[C@H]1Cn2cc(-c3ccc4c(c3OC(F)F)N(C3CC3)CC(C(=O)O)C4=O)cc2CN1,0.8583,78.53,Active,Active
836,O=C(O)C1CCCN1C(=O)c1ccc2c(c1)C(O)(C(F)(F)F)c1ccccc1-2,0.8583,78.53,Active,Inactive
837,O=C(c1ccc2c(c1)C(O)(C(F)(F)F)c1ccccc1-2)N1CCCC1,0.8524,77.69,Active,Active
838,NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)CCc1ccc(-c2cc(-c3ccccc3)cs2)cc1,0.8524,77.69,Active,Active
839,CC(C)(C)NC(=O)[C@@H]1CCCCN1C[C@@H](O)[C@@H]1Cc2ccc(cc2)OCCCC(=O)N[C@@H](CC(N)=O)C(=O)N1,0.8524,77.69,Active,Active
840,NS(=O)(=O)O[C@@H]1CCN(S(=O)(=O)[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)C1,0.8524,77.69,Active,Active
841,C[C@@H]1CN2c3c(cc4c(-n5nccn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@H]2[C@H](C)O1,0.8524,77.69,Active,Active
842,COC(=O)C1CCCN1C(=O)c1ccc2c(c1)C(O)(C(F)(F)F)c1ccccc1-2,0.8524,77.69,Active,Active
843,Cc1[nH]c(C(=O)Nc2ccc(-c3nnn[nH]3)cc2N2CCCC(CNC(=O)OC(C)(C)C)C2)c(Cl)c1Cl,0.8524,77.69,Active,Active
844,CC(O)[C@H]1C(=O)N2C(C(=O)O)=C(SCc3nccn3C)[C@H](C)C12,0.8524,77.69,Active,Active
845,CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](N)CC(=O)O)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(N)=O,0.8524,77.69,Active,Active
846,CCOC(=O)N1CCc2c(oc3cc(/C=C4/C(=O)N5C(C(=O)O)=CS[C@H]45)nn23)C1,0.8524,77.69,Active,Inactive
847,CN1CCC(C2Oc3cc(Cl)ccc3Sc3ccccc32)CC1,0.8524,77.69,Active,Active
848,Cc1c(N2CC(NC(C)(C)C)C2)c(F)cc2c(=O)c(C(=O)O)cn(-c3nc(N)c(F)cc3F)c12,0.8524,77.69,Active,Active
849,O=C(COc1ccc2c(c1)C(O)(C(F)(F)F)c1ccccc1-2)N1CCOCC1,0.8524,77.69,Active,Active
850,CN(c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC2CC2)cc(C(=O)c2ccccc2)c1)S(C)(=O)=O,0.8524,77.69,Active,Active
851,O=C(NC/C=C/[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H]1O)c1cc([N+](=O)[O-])cc(O)c1O,0.8524,77.69,Active,Active
852,OCC1(n2cc(-c3cc(F)cc4c3-c3ccccc3C4(O)C(F)(F)F)cn2)CCCC1,0.8524,77.69,Active,Active
853,CC(=O)N[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@H](O[C@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@@H]1O,0.8524,77.69,Active,Active
854,CC(=O)N[C@@H]1[C@@H](O[C@H]2O[C@H](CO)[C@H](O[C@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3NC(C)=O)[C@H]2O)[C@H](O)[C@@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)O[C@H]1O,0.8524,77.69,Active,Active
855,CNn1cc(C(=O)O)c(=O)c2cc(F)c(-c3cc(C)nc(C)c3)cc21,0.8524,77.69,Active,Active
856,COc1c(-c2cc3n(c2)C[C@H](C)N[C@@H]3C)c(F)cc2c1N(C1CC1)CC(C(=O)O)C2=O,0.8524,77.69,Active,Active
857,CN[C@H](C(=O)N[C@@H](CNC(=O)CCn1cnc2cc(Cl)c(F)cc2c1=O)c1cccc(-c2ccccc2)c1)[C@@H](C)O,0.8524,77.69,Active,Inactive
858,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC(=O)c4nsc(NCCCO)c4Cl)cn3C)cn2C)cc1C(=O)NCCN1CCOCC1,0.8524,77.69,Active,Active
859,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)COC23)c2ccc(OC(N)=O)cc2)C(=O)C1=O,0.8524,77.69,Active,Active
860,CC1(OC(=O)c2ccco2)C(=O)C=C2C=C(c3ccsc3)OC=C2C1=O,0.8524,77.69,Active,Inactive
861,O=c1[nH]c(Cl)c(CCCCOP(=O)(O)O)c(=O)[nH]1,0.8524,77.69,Active,Active
862,Cn1cc(-c2cc(CCO)c3c(c2)C(O)(C(F)(F)F)c2ccccc2-3)cn1,0.8524,77.69,Active,Active
863,Cn1cc(-c2cc(C#CCO)c3c(c2)C(O)(C(F)(F)F)c2ccccc2-3)cn1,0.8524,77.69,Active,Active
864,CNCCc1c(C(=O)Nc2ccc(C(=O)O)cc2)c(=O)[nH]c2c(NC)cc(F)cc12,0.8524,77.69,Active,Active
865,CC1CCC(C(C)C)C(OC(=O)C[n+]2cc(-c3ccc(Cl)cc3)n3c2CCC3)C1,0.8524,77.69,Active,Active
866,N=C(N)NCCNC(=O)/C=C/C1=C(C(=O)O)N2C(=O)/C(=C/c3ccccn3)[C@H]2S(=O)(=O)C1,0.8524,77.69,Active,Active
867,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccc4sccc4c3)CS[C@H]12)c1csc(N)n1,0.8524,77.69,Active,Active
868,CC1(C)N=C(N)N=C(N)N1c1ccc(CCCCc2ccc(S(=O)(=O)F)cc2Cl)c(Cl)c1,0.8524,77.69,Active,Active
869,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)c4scc5n4c3c2OC5)CCN1,0.8524,77.69,Active,Active
870,CC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CCN1O,0.8524,77.69,Active,Active
871,COc1cccc(Sc2ccc3nc(N)nc(N)c3c2)c1,0.8524,77.69,Active,Active
872,CCNC(=O)c1noc2c(Cl)c3c(nc12)CC1(C(=O)NC(=O)NC1=O)[C@H]1[C@H](C)O[C@H](C)CN31,0.8524,77.69,Active,Active
873,CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1CCCN1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O,0.8524,77.69,Active,Active
874,O=C(Nc1ccc2c(c1)CCN2)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,0.8524,77.69,Active,Active
875,O=C(O)c1cn(C2CC2)c2c([N+](=O)[O-])c(N3CCNCC3)c(F)cc2c1=O,0.8524,77.69,Active,Active
876,CS(=O)(=O)c1ccccc1-c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,0.8524,77.69,Active,Active
877,CC(C)(C)C(=O)N1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.8524,77.69,Active,Inactive
878,O=C(NC[C@H]1CNCCCO1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,0.8524,77.69,Active,Active
879,CCOCCCNc1snc(C(=O)Nc2cc(C(=O)Nc3cc(C(=O)Nc4cc(C(=O)NCCN5CCOCC5)n(C)c4)n(C)c3)n(C)c2)c1Cl,0.8524,77.69,Active,Active
880,O=C(NC[C@@H]1CNCCCO1)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O,0.8524,77.69,Active,Active
881,CC(=O)N[C@H]1[C@H]([C@H](O)[C@H](O)CO)O[C@@](O[C@@H]2[C@@H](O)[C@H](O)O[C@H](CO)[C@@H]2O)(C(=O)O)C[C@@H]1O,0.8524,77.69,Active,Active
882,C[C@@H]1N[C@H](CNC(=O)c2cc3ccccc3[nH]2)[C@@H](O)[C@H](O)[C@@H]1O,0.8524,77.69,Active,Active
883,CC(=O)N[C@@H](Cc1cccc2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1cccc2ccccc12)C(N)=O)C(C)C,0.8524,77.69,Active,Active
884,Cc1cccc(Sc2ccc3nc(N)nc(N)c3c2)c1,0.8524,77.69,Active,Active
885,O[P+](O)(O)O[C@@H]1C(OCc2ccccc2)[C@H](O[P+](O)(O)O)[C@@H](O[P+](O)(O)O)C(OCc2ccccc2)[C@H]1O[P+](O)(O)O,0.8524,77.69,Active,Active
886,C[C@H]1COc2c(N3CCN(CC(=O)c4ccc(Br)cc4)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,0.8524,77.69,Active,Active
887,CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(N3CC(C)(N)C3)c(F)c21,0.8524,77.69,Active,Active
888,CCn1cc(C(=O)O)c(=O)c2c(F)c(F)c(N3CCSCC3)c(F)c21,0.8524,77.69,Active,Active
889,Cc1ccc(S(=O)(=O)N2C=Cc3cc(C)sc3B2O)c(Cl)c1,0.8524,77.69,Active,Active
890,NS(=O)(=O)c1ccc2c(c1)CNCC2,0.8524,77.69,Active,Active
891,O=C(/C=C/C1=C(C(=O)O)N2C(=O)/C(=C/c3ccccn3)[C@H]2S(=O)(=O)C1)NCCO,0.8524,77.69,Active,Active
892,C[C@H]1CN2c3c(cc4c(-c5cccnn5)noc4c3F)CC3(C(=O)NC(=O)NC3=O)[C@@H]2[C@@H](C)O1,0.8524,77.69,Active,Active
893,NCC1CCC(C(=O)N[C@@H](Cc2ccccc2)c2nc(-c3ccc4c(N)n[nH]c4c3)c(Cl)[nH]2)CC1,0.8524,77.69,Active,Active
894,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OCCN1C(=O)c2ccccc2C1=O,0.8524,77.69,Active,Active
895,CCCCCCc1ccc(-c2ccc(C(=O)N[C@@H](CCCN)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)B(O)O)[C@@H](C)O)cc2)cc1,0.8524,77.69,Active,Active
896,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCCN1C(=O)Nc1ccc(F)cc1,0.8524,77.69,Active,Active
897,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCSCC3)cc21,0.8524,77.69,Active,Active
898,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.8524,77.69,Active,Active
899,Nc1nc(N)c2c(ccc3c2ccn3Cc2ccc(-c3ccccc3)cc2)n1,0.8524,77.69,Active,Active
900,CC(C)c1ccc(C[C@@H](C)C(=O)N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0.8524,77.69,Active,Active
901,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CCc3ccc(O)c(O)c3)CSC12)c1csc(N)n1)C(=O)O,0.8524,77.69,Active,Active
902,NCCSc1cc2c(cc1N)c(=O)c(C(=O)O)cn2C1CC1,0.8524,77.69,Active,Active
903,CCn1cc(C(=O)OCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)/C(=N/OC)c4csc(N)n4)C3SC2)c(=O)c2cc(F)c(N3CCSCC3)cc21,0.8524,77.69,Active,Active
904,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C[C@H](CO)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,0.8524,77.69,Active,Active
905,C[C@@](CCN1Cc2cc(C#Cc3ccc(C4(N)CC4)cc3)cn2C1=O)(C(=O)NO)S(C)(=O)=O,0.8524,77.69,Active,Active
906,Cc1c(F)c(N2CC3CC2CN3)nc2c1c(=O)c(C(=O)O)cn2-c1ccc(F)cc1F,0.8524,77.69,Active,Active
907,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CCC(N)=O)[C@@H](C)CC)[C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)O,0.8524,77.69,Active,Active
908,Cc1c(-n2ccnc2)c(F)cn2c(=O)c(C(=O)O)cc(C3CC3)c12,0.8524,77.69,Active,Active
909,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCCCN1C(=O)Nc1ccc(F)cc1,0.8524,77.69,Active,Active
910,O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCCCN1C(=O)Nc1ccccc1,0.8524,77.69,Active,Active
911,CCc1[nH]c2nc(Sc3ccc4ccc[n+]([O-])c4c3)nc(N3C[C@@H]4[C@@H](N)[C@@H]4C3)c2c1Cl,0.8524,77.69,Active,Active
912,CC(C)CN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.8524,77.69,Active,Active
913,CC[C@H]1OC(=O)[C@H](C)[C@H]2OC3(CCN(C(=O)c4ccoc4)CC3)O[C@](C)(C[C@@H](C)CN[C@H](C)[C@@H](O)[C@]1(C)O)[C@H](O[C@@H]1O[C@H](C)C[C@H](N(C)C)[C@H]1O)[C@H]2C,0.8524,77.69,Active,Active
914,CC(C)C(NC(=O)[C@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@@H](Cc1cccc2ccccc12)CS(=O)(=O)C(C)(C)C)C(C)C,0.8524,77.69,Active,Active
915,Nc1nc(/C(=N\OCCF)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(Sc4nc(C(=O)OCc5ccccc5)cs4)CC[C@H]23)cs1,0.8524,77.69,Active,Active
916,Cc1c(CSC2=C(C(=O)[O-])N3C(=O)[C@H](C(C)O)C3[C@H]2C)ccc[n+]1C,0.8524,77.69,Active,Active
917,CCCCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,0.8524,77.69,Active,Active
918,N[C@@H]1C[C@H](N)CN(c2nc(Nc3ccc(NC(=O)c4cnc5ccccc5c4O)c(O)c3)nc(N3C[C@H](N)C[C@H](N)C3)n2)C1,0.8524,77.69,Active,Active
919,N[C@@H]1C[C@H](N)CN(c2nc(Nc3ccc(NC(=O)c4cnc5ccccc5c4O)c(Cl)c3)nc(N3C[C@H](N)C[C@H](N)C3)n2)C1,0.8524,77.69,Active,Active
920,Cc1c(F)c(N2CC3CCC2CN3)nc2c1c(=O)c(C(=O)O)cn2C1CC1,0.8524,77.69,Active,Active
921,Nc1nc(=O)n([C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]2O)cc1O,0.836,75.37,Active,Active
922,C[C@H](O)c1nccn1Cc1cc(C#Cc2ccc(OCC(N)(CO)CO)cc2)on1,0.836,75.37,Active,Inactive
923,C[C@@](CCN1Cc2cc(C#Cc3ccc(C4(CO)CC4)cc3)cn2C1=O)(C(=O)NO)S(C)(=O)=O,0.836,75.37,Active,Active
924,O=C(NCc1ccc(Cn2c(C(F)(F)F)nc3ccccc32)s1)[C@H](O)[C@@H](O)C(=O)N1CCC[C@@H]1c1cccc(Cl)c1,0.836,75.37,Active,Active
925,CC(C)[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1cnc[nH]1)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.836,75.37,Active,Active
926,Cc1cccc(Nc2nc(N[C@@H]3CCCC[C@@H]3N)ncc2C(N)=O)c1,0.836,75.37,Active,Active
